"","UNITID_P","INSTNM","BRANCH","Address","City","State","ZIP","sector_cd","Sector_desc","men_total","women_total","Total","MURD10","NEG_M10","FORCIB10","NONFOR10","ROBBE10","AGG_A10","BURGLA10","VEHIC10","ARSON10","MURD11","NEG_M11","FORCIB11","NONFOR11","ROBBE11","AGG_A11","BURGLA11","VEHIC11","ARSON11","MURD12","NEG_M12","FORCIB12","NONFOR12","ROBBE12","AGG_A12","BURGLA12","VEHIC12","ARSON12","FILTER10","FILTER11","FILTER12"
"7888",368780001,"Los Angeles ORT College-Los Angeles Campus","Main Campus","6435 WILSHIRE BLVD","LOS ANGELES","CA","90048",5,"Private nonprofit, 2-year",122,233,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7889",368805001,"Everest College-West Los Angeles","EVEREST COLLEGE-WEST LOS ANGELES","3000 S ROBERTSON BLVD, STE. 300","LOS ANGELES","CA","900343169",6,"Private for-profit, 2-year",132,299,431,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
"7890",368832001,"Thanh Le College School of Cosmetology","Main Campus","12875 CHAPMAN AVE","GARDEN GROVE","CA","92840",9,"Private for-profit, less-than 2-year",5,41,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7891",368911001,"Southeastern Technical College","Vidalia Campus","3001 E FIRST ST","VIDALIA","GA","30474",4,"Public, 2-year",481,1266,1747,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7892",369002001,"Massachusetts School of Law","Main Campus","500 FEDERAL ST WOODLAND PARK","ANDOVER","MA","01810",2,"Private nonprofit, 4-year or above",284,296,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"7893",369084001,"ITT Technical Institute-Albuquerque","Main Campus","5100 MASTHEAD STREET NE","ALBUQUERQUE","NM","87109",3,"Private for-profit, 4-year or above",332,204,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7894",369109001,"Community Services Division-Alliance City","Main Campus","530 North Lincoln Ave","ALLIANCE","OH","44601",7,"Public, less-than 2-year",25,101,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7895",369400001,"Universal Technical Institute-Auto, Motorcycle, & Marine Mechanics Institute Division-Orlando","Universal Technical Institute-Motorcycle/Marine Mechanics Institute Division","9751 DELEGATES DR","ORLANDO","FL","32837",6,"Private for-profit, 2-year",3300,91,3391,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
"7896",369419001,"D G Erwin Technical Center","Main Campus","2010 E HILLSBOROUGH AVE","TAMPA","FL","336108299",4,"Public, 2-year",350,586,936,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7897",369446001,"Rosel School of Cosmetology","Main Campus","2444 W DEVON","CHICAGO","IL","60659",9,"Private for-profit, less-than 2-year",11,82,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7898",369455001,"Worsham College of Mortuary Science","Main Campus","495 NORTHGATE PKY","WHEELING","IL","600902646",6,"Private for-profit, 2-year",35,59,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7899",369516001,"Bryan University","Springfield Campus","4247 Nature Center Way","SPRINGFIELD","MO","65804",6,"Private for-profit, 2-year",114,243,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7900",369659001,"Oregon College of Oriental Medicine","Main Campus","75 NW Couch Street","Portland","OR","97209",2,"Private nonprofit, 4-year or above",68,206,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7901",369668001,"Central Pennsylvania Institute of Science and Technology","Central Pennsylvania Institute of Science and Technology","540 N HARRISON RD","PLEASANT GAP","PA","16823",7,"Public, less-than 2-year",72,121,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7902",369686001,"Northwest Educational Center","Main Campus","2910 ANTOINE B-100","HOUSTON","TX","77092",9,"Private for-profit, less-than 2-year",38,234,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7903",369695001,"Sebring Career Schools-Houston","Main Campus","6672 HWY 06 S","HOUSTON","TX","77083",9,"Private for-profit, less-than 2-year",12,90,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7904",369783001,"PCI Health Training Center","Main Campus","8101 JOHN CARPENTER FWY","DALLAS","TX","752474720",9,"Private for-profit, less-than 2-year",38,486,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7905",369792001,"Windham Memorial Hospital-Radiologic Technology Program","Main Campus","112 MANSFIELD AVE","WILLIMANTIC","CT","062262040",5,"Private nonprofit, 2-year",4,11,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,1,1
"7906",369817001,"Bethel Seminary of the East","BSOE Corporate Office","1605 N LIMEKILN PKE","DRESHER","PA","19025",2,"Private nonprofit, 4-year or above",48,29,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7907",369862001,"Miami-Jacobs Career College-Columbus","Miami-Jacobs Career College, Columbus","150 East Gay St","COLUMBUS","OH","43215",6,"Private for-profit, 2-year",54,222,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1
"7908",369905001,"Bryant & Stratton College-Eastlake","Eastlake Campus","35350 Curtis Blvd.","Eastlake","OH","440952752",3,"Private for-profit, 4-year or above",124,606,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7909",369950001,"Hamrick School","Main Campus","1156 MEDINA RD","MEDINA","OH","44256",9,"Private for-profit, less-than 2-year",115,14,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7910",371034001,"Alabama State College of Barber Styling","Alabama state College of Barber Styling","753 Main Street","Gardendale","AL","350714615",9,"Private for-profit, less-than 2-year",8,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7911",371052001,"Fortis College-Mobile","Main Campus","3590 PLEASANT VALLEY RD","MOBILE","AL","36609",6,"Private for-profit, 2-year",53,345,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7912",371140001,"Arkansas Beauty School","Arkansas Beauty School-Conway","1061 Markham St.","CONWAY","AR","72032",9,"Private for-profit, less-than 2-year",1,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7913",371265001,"Everest College-Ontario","Main Campus","1460 S. Milliken Ave","ONTARIO","CA","91761",9,"Private for-profit, less-than 2-year",159,654,813,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7914",371690001,"Downey Adult School","Main Campus","12340 Woodruff Ave","Downey","CA","90241",4,"Public, 2-year",302,1431,1733,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7915",371760001,"Heald College-Stockton","Heald College - Stockton","1605 E MARCH LN","STOCKTON","CA","95210",6,"Private for-profit, 2-year",521,1144,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7916",371779001,"Heald College-Hayward","Heald College - Hayward","25500 INDUSTRIAL BLVD.","HAYWARD","CA","94545",6,"Private for-profit, 2-year",409,1010,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
"7917",371830001,"CRU Institute","Main Campus","11889 Valley View St Suite C","Garden Grove","CA","928454321",9,"Private for-profit, less-than 2-year",51,41,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7918",371928001,"Modern Technology School","Main Campus","16560 Harbor Blvd., Units K-Q","Fountain Valley","CA","927089821",6,"Private for-profit, 2-year",43,49,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7919",371964001,"National Career Education","National Career Education","11080 White Rock Rd. Suite 100","Rancho Cordova","CA","95670",9,"Private for-profit, less-than 2-year",46,74,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7920",371982001,"Everest College-Anaheim","Main Campus","511 North Brookhurst St., Suite 300","Anaheim","CA","928015229",6,"Private for-profit, 2-year",196,522,718,0,0,0,0,2,3,5,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"7921",372000001,"Thuy Princess Beauty College","Main Campus","252 E Second St","Pomona","CA","91766",9,"Private for-profit, less-than 2-year",7,88,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7922",372028001,"North-West College-Glendale","Main Campus","221 North Brand Blvd.","GLENDALE","CA","91205",9,"Private for-profit, less-than 2-year",22,146,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7923",372037001,"Everest College-City of Industry","Everest College - City of Industry","12801 Crossroads Parkway South","City of Industry","CA","91746",6,"Private for-profit, 2-year",299,696,995,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
"7924",372073001,"Fremont College","FREMONT COLLEGE","18000 Studebaker Rd., STE 900A","CERRITOS","CA","90703",3,"Private for-profit, 4-year or above",134,226,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
"7925",372082001,"Pomona Unified School District Adult and Career Education","Pomona Adult and Career Education","1515 W MISSION BLVD","POMONA","CA","917661233",7,"Public, less-than 2-year",126,247,373,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"7926",372222001,"University of Phoenix-San Diego Campus","University of Phoenix - Kearny Mesa","3870 Murphy Canyon Road","San Diego","CA","92123",3,"Private for-profit, 4-year or above",3756,2933,6689,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1
"7927",372222002,"University of Phoenix-San Diego Campus","University of Phoenix - Chula Vista Learning Center","2060 Otay Lakes Road Suite 100","Chula Vista","CA","91915",3,"Private for-profit, 4-year or above",3756,2933,6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7928",372222004,"University of Phoenix-San Diego Campus","University of Phoenix-San Marcos Learning Center","300 Rancheros Drive","San Marcos","CA","92069",3,"Private for-profit, 4-year or above",3756,2933,6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7929",372222006,"University of Phoenix-San Diego Campus","University of Phoenix-Downtown Campus","1230 columbia street ste. 800","san diego","CA","92101",3,"Private for-profit, 4-year or above",3756,2933,6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7930",372222008,"University of Phoenix-San Diego Campus","University of Phoenix-Stonecrest Campus","9645 granite ridge drive","san diego","CA","92123",3,"Private for-profit, 4-year or above",3756,2933,6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1
"7931",372222009,"University of Phoenix-San Diego Campus","University of Phoenix-Palm Desert Learning Center","34100 gateway drive","Palm Desert","CA","92211",3,"Private for-profit, 4-year or above",3756,2933,6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7932",372222010,"University of Phoenix-San Diego Campus","University of Phoenix - El Centro (West Aten Rd)","502 west aten rd. ste. 101","imperial","CA","92251",3,"Private for-profit, 4-year or above",3756,2933,6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7933",372222011,"University of Phoenix-San Diego Campus","University of Phoenix - Chula Vista - Bonita Annex","180 Otay Lakes Road","Bonita","CA","91902",3,"Private for-profit, 4-year or above",3756,2933,6689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1
"7934",372222012,"University of Phoenix-San Diego Campus","University of Phoenix - El Centro (North Imperial Ave.)","3095 North Imperial Avenue","El Centro","CA","92243",3,"Private for-profit, 4-year or above",3756,2933,6689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1
"7935",372240001,"Universal College of Beauty Inc-Los Angeles 2","Main Campus","3419 W 43RD PL","LOS ANGELES","CA","90008",9,"Private for-profit, less-than 2-year",2,37,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7936",372329001,"Institute of Business and Medical Careers","Main Campus","3842 South Mason Street","Fort COLLINS","CO","80525",6,"Private for-profit, 2-year",46,214,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7937",372329002,"Institute of Business and Medical Careers","Cheyenne Campus","1854 Dell Range Blvd.","Cheyenne","WY","82009",6,"Private for-profit, 2-year",46,214,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7938",372329003,"Institute of Business and Medical Careers","Greeley Campus","2863 35th Avenue","Greeley","CO","80634",6,"Private for-profit, 2-year",46,214,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7939",372329004,"Institute of Business and Medical Careers","Longmont Campus","2315 N. Main Street","Longmont","CO","80501",6,"Private for-profit, 2-year",46,214,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7940",372356001,"Xenon International Academy-Denver","Xenon International Academy","2231 S PEORIA","AURORA","CO","80014",6,"Private for-profit, 2-year",4,96,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1
"7941",372462001,"Academy of Cosmetology","Academy of Cosmetology","2088 N. COURTENAY PARKWAY","MERRITT ISLAND","FL","32953",9,"Private for-profit, less-than 2-year",10,194,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7942",372578001,"ITT Technical Institute-Lake Mary","Main Campus","1400 INTERNATIONAL PARKWAY SOUTH","LAKE MARY","FL","32746",3,"Private for-profit, 4-year or above",203,159,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7943",372718001,"Sunstate Academy","Clearwater Campus","2525 Drew St","CLEARWATER","FL","337652702",9,"Private for-profit, less-than 2-year",29,222,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7944",372772001,"Heritage Institute-Jacksonville","Heritage Institute Jacksonville","4130 Salibury Rd N, Suite 1100","Jacksonville","FL","32216",6,"Private for-profit, 2-year",95,256,351,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"7945",372921001,"Fortis College","Fortis College","2108 Cobb Parkway","Smyrna","GA","300807630",6,"Private for-profit, 2-year",265,388,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7946",372958001,"Remington College-Honolulu Campus","Remington College (Honolulu Campus)","1111 Bishop St Ste 400","Honolulu","HI","968132811",2,"Private nonprofit, 4-year or above",142,395,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7947",373058001,"Vatterott College-Des Moines","Vatterott College-Des Moines","7000 Fleur Drive","DES MOINES","IA","50321",6,"Private for-profit, 2-year",106,178,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"7948",373085001,"Brown Mackie College-Quad Cities","Brown Mackie College - Quad Cities","2119 E. Kimberly Rd.","Bettendorf","IA","52722",3,"Private for-profit, 4-year or above",97,318,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7949",373119001,"Environmental Technical Institute-Blue Island","BRANCH CAMPUS","13010 S DIVISION ST","BLUE ISLAND","IL","604062606",9,"Private for-profit, less-than 2-year",157,5,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7950",373216001,"Pivot Point Academy","Branch Campus","144C East Lake Street","Bloomingdale","IL","601080000",9,"Private for-profit, less-than 2-year",5,203,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7951",373340001,"Xenon International Academy-Kansas City","Main Campus","1215 E. Santa Fe","OLATHE","KS","66061",9,"Private for-profit, less-than 2-year",1,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7952",373526001,"Diesel Driving Academy-Baton Rouge","Main Campus","8067 Airline Highway","Baton Rouge","LA","708158109",9,"Private for-profit, less-than 2-year",202,30,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7953",373526003,"Diesel Driving Academy-Baton Rouge","Diesel Driving Academy-Little Rock","11001 I-30","Little Rock, AR","AR","722095840",9,"Private for-profit, less-than 2-year",202,30,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7954",373605001,"Jonesville Beauty School","JONESVILLE BEAUTY SCHOOL","208 Westside Dr","Vidalia","LA","713733358",9,"Private for-profit, less-than 2-year",4,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7955",373678001,"New England Hair Academy","Main Campus","492-500 MAIN ST","MALDEN","MA","02148",9,"Private for-profit, less-than 2-year",72,113,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7956",373696001,"Rob Roy Academy-Worcester","Main Campus","150 Pleasant Street","Worcester","MA","01609",9,"Private for-profit, less-than 2-year",134,131,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7957",373711001,"Upper Cape Cod Regional Technical School","Upper Cape Cod Regional Technical School","220 SANDWICH RD","BOURNE","MA","02532",7,"Public, less-than 2-year",8,51,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7958",373784001,"All State Career-Baltimore","All-State Career","2200 BROENING HWY STE 160","BALTIMORE","MD","21224",9,"Private for-profit, less-than 2-year",777,416,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7959",373784002,"All State Career-Baltimore","All-State Career-Pittsburgh","1200 Lebanon Road","West Mifflin","PA","15122",9,"Private for-profit, less-than 2-year",777,416,1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1
"7960",373827001,"New England School of Communications","Husson University","1 COLLEGE CIRCLE","BANGOR","ME","04401",2,"Private nonprofit, 4-year or above",392,107,499,0,0,1,0,0,2,10,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,11,1,0,1,1,1
"7961",373890001,"Everest Institute-Kalamazoo","Main Campus","5177 West Main St","KALAMAZOO","MI","49009",9,"Private for-profit, less-than 2-year",75,375,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7962",374024001,"Adler Graduate School","Main Campus","1550 East 78th Street","RICHFIELD","MN","55425",2,"Private nonprofit, 4-year or above",65,270,335,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7963",374112001,"Lebanon Technology and Career Center","Main Campus","757 BRICE ST","LEBANON","MO","65536",7,"Public, less-than 2-year",7,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7964",374316001,"Academy of Hair Design Three","Main Campus","1815 Terry Rd","Jackson","MS","39204",6,"Private for-profit, 2-year",59,57,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7965",374440001,"Mitchells Hairstyling Academy-Goldsboro","Main Campus","1021 N SPENCE AVE","GOLDSBORO","NC","27534",9,"Private for-profit, less-than 2-year",1,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7966",374574001,"Lincoln Technical Institute-Moorestown","Branch Campus / Moorestown","308 rt38","Moorestown","NJ","08057",9,"Private for-profit, less-than 2-year",100,628,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7967",374592001,"Monmouth County Vocational School District","Main Campus","105 Neptune Blvd.","Neptune","NJ","07753",7,"Public, less-than 2-year",39,94,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7968",374875001,"Kaplan College-Las Vegas","Main Campus","3315 SPRING MOUNTAIN RD","LAS VEGAS","NV","89102",6,"Private for-profit, 2-year",213,658,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
"7969",374927001,"Beauty School of Middletown","Beauty School of Middletown","225 DOLSON AVE","MIDDLETOWN","NY","10940",9,"Private for-profit, less-than 2-year",0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7970",374972001,"Bryant & Stratton College-Southtowns","Bryant & Stratton College, Southtowns Campus","Sterling Park, 200 Redtail Road","Orchard Park","NY","14127",3,"Private for-profit, 4-year or above",156,393,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7971",374990001,"Continental School of Beauty Culture-Olean","Main Campus","517 N Barry St","Olean","NY","14760",9,"Private for-profit, less-than 2-year",9,97,106,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,1
"7972",375106001,"National Tractor Trailer School Inc-Buffalo","BranchCampus","175 KATHERINE ST","BUFFALO","NY","142102007",9,"Private for-profit, less-than 2-year",136,11,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7973",375230001,"Yeshiva Gedolah Imrei Yosef D'spinka","Main Campus","1466 56TH ST","BROOKLYN","NY","11219",2,"Private nonprofit, 4-year or above",130,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7974",375300001,"Cleveland Institute of Dental-Medical Assistants-Mentor","Branch Campus","5733 HOPKINS RD","MENTOR","OH","440602035",9,"Private for-profit, less-than 2-year",13,116,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7975",375319001,"Cleveland Institute of Dental-Medical Assistants-Lyndhurst","Branch Campus","5564 MAYFIELD RD","LYNDHURST","OH","441242928",9,"Private for-profit, less-than 2-year",3,59,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7976",375373001,"Knox County Career Center","Main Campus","306 MARTINSBURG RD","MT VERNON","OH","43050",4,"Public, 2-year",105,238,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
"7977",375407001,"Madison Adult Career Center","Main Campus","600 ESLEY LN","MANSFIELD","OH","44905",7,"Public, less-than 2-year",57,121,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7978",375416001,"Remington College-Cleveland Campus","Remington College (Cleveland Campus)","14445 Broadway Ave","Cleveland","OH","44125",5,"Private nonprofit, 2-year",95,371,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7979",375489001,"Brown Mackie College-Findlay","Brown Mackie College - Findlay","1700 Fostoria Avenue, Suite 100","FINDLAY","OH","45840",3,"Private for-profit, 4-year or above",98,472,570,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7980",375540001,"Toledo Academy of Beauty Culture-East","Main Campus","3341 NAVARRE AVE","OREGON","OH","436161444",6,"Private for-profit, 2-year",3,101,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7981",375568001,"US Grant Joint Vocational School","Main Campus","718 West Plane Street","BETHEL","OH","45106",7,"Public, less-than 2-year",1,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7982",375647001,"CC's Cosmetology College","Main Campus","8138 E. 21st Street","TULSA","OK","74107",9,"Private for-profit, less-than 2-year",7,46,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"7983",375647002,"CC's Cosmetology College","CC'S  OKC COSMETOLOGY COLLEGE","4439 NW 50TH","OKLAHOMA CITY","OK","73112",9,"Private for-profit, less-than 2-year",7,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
